codigo_convenio;nome_convenio;novo_com_seguro;novo_sem_seguro;refin_com_seguro;refin_sem_seguro
1941;PREFEITURA DO MUNICIPIO DE CORDEIROPOLIS;"[{""tx"": 2.32, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.42, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.52, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.62, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.72, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.34, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.44, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.54, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.64, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.74, ""com"": 4.0, ""pz"": ""96""}]"
1961;PREFEITURA MUNICIPAL DE AVARE;"[{""tx"": 2.53, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.63, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.73, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.83, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.93, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.53, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.63, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.73, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.83, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.93, ""com"": 4.0, ""pz"": ""96""}]"
2005;PREFEITURA MUNICIPAL DE SANTA RITA DO SAPUCAI;"[{""tx"": 2.24, ""com"": 3.0, ""pz"": ""96""}]";"[{""tx"": 2.34, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.44, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.17, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.27, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.37, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.47, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.57, ""com"": 4.0, ""pz"": ""96""}]"
2042;CAMARA MUNICIPAL DA ESTANCIA BALNEARIA DE PRAIA GRANDE;"[{""tx"": 2.29, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.34, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.44, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.54, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.64, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.29, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.34, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.44, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.54, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.64, ""com"": 4.0, ""pz"": ""96""}]"
2077;PREFEITURA MUNICIPAL DE ITU;"[{""tx"": 2.4, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.45, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.55, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.65, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.75, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.4, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.45, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.55, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.65, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.75, ""com"": 4.0, ""pz"": ""96""}]"
2151;INST DE APOSENT E PENSAO DOS SERV PUB DO MUNIC DE GARCA;"[{""tx"": 2.3, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.35, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.45, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.55, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.65, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.3, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.35, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.45, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.55, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.65, ""com"": 4.0, ""pz"": ""96""}]"
2159;SERVICO AUTONOMO DE AGUAS E ESGOTOS;"[{""tx"": 2.34, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.39, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.49, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.59, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.69, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.34, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.39, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.49, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.59, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.69, ""com"": 4.0, ""pz"": ""96""}]"
2181;PREFEITURA MUNICIPAL DE CONTAGEM;"[{""tx"": 2.27, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.32, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.42, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.52, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.62, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.27, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.32, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.42, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.52, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.62, ""com"": 4.0, ""pz"": ""96""}]"
2213;PREFEITURA MUNICIPAL DE NOVA LIMA;"[{""tx"": 1.93, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 1.98, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.08, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.18, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.28, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 1.93, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 1.98, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.08, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.18, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.28, ""com"": 4.0, ""pz"": ""96""}]"
2239;FUNEC CONTAGEM - FUND ENSINO DE CONTAGEM;"[{""tx"": 2.18, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.28, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.38, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.48, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.58, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.18, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.28, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.38, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.48, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.58, ""com"": 4.0, ""pz"": ""96""}]"
2269;CENTRO UNIVERSITARIO DE FRANCA;"[{""tx"": 2.24, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.34, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.44, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.54, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.64, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.29, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.39, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.49, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.59, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.69, ""com"": 4.0, ""pz"": ""96""}]"
2295;PREFEITURA MUNICIPAL DE ITABUNA;"[{""tx"": 2.6, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.7, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.8, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.9, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.0, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.6, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.7, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.8, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.9, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.0, ""com"": 4.0, ""pz"": ""96""}]"
3585;PREFEITURA MUNICIPAL DE SAO SEBASTIAO DO PARAISO;"[{""tx"": 2.85, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.9, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 3.0, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 3.1, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.2, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.85, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.9, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 3.0, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 3.1, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.2, ""com"": 4.0, ""pz"": ""96""}]"
3648;PREFEITURA MUNICIPAL DE BARUERI;"[{""tx"": 2.42, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.52, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.62, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.72, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.82, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.49, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.59, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.69, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.79, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.89, ""com"": 4.0, ""pz"": ""96""}]"
3737;PREFEITURA MUNICIPAL DE BIRIGUI;"[{""tx"": 1.94, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 1.99, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.09, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.19, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.29, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 1.94, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 1.99, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.09, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.19, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.29, ""com"": 4.0, ""pz"": ""96""}]"
3861;PREFEITURA MUNICIPAL DE IPERO;"[{""tx"": 2.06, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.16, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.26, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.36, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.46, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.06, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.16, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.26, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.36, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.46, ""com"": 4.0, ""pz"": ""96""}]"
3918;PARANAIBA PREFEITURA MUNICIPAL - PG;"[{""tx"": 1.95, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.0, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.1, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.2, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.3, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 1.95, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.0, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.1, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.2, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.3, ""com"": 4.0, ""pz"": ""96""}]"
4026;TRIBUNAL REGIONAL DO TRABALHO DA 5 A REGIAO;"[{""tx"": 2.49, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.59, ""com"": 6.0, ""pz"": ""96""}, {""tx"": 2.64, ""com"": 3.0, ""pz"": ""96""}]";"[{""tx"": 2.69, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.79, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.49, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.59, ""com"": 6.0, ""pz"": ""96""}, {""tx"": 2.64, ""com"": 3.0, ""pz"": ""96""}]";"[{""tx"": 2.69, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.79, ""com"": 4.0, ""pz"": ""96""}]"
4098;PREFEITURA MUNICIPAL DE GARCA;"[{""tx"": 1.93, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.03, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.13, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.23, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.33, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 1.93, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.03, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.13, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.23, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.33, ""com"": 4.0, ""pz"": ""96""}]"
4267;PREFEITURA MUNICIPAL DE JAGUARIUNA;"[{""tx"": 2.01, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.06, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.16, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.26, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.36, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.01, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.06, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.16, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.26, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.36, ""com"": 4.0, ""pz"": ""96""}]"
4278;PREFEITURA MUNICIAPAL DE PENAPOLIS;"[{""tx"": 2.35, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.45, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.55, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.65, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.75, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.35, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.45, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.55, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.65, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.75, ""com"": 4.0, ""pz"": ""96""}]"
4287;FIEB FUNDACAO INSTITUTO DE EDUCACAO;"[{""tx"": 1.96, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.06, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.16, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.26, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.36, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.15, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.25, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.35, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.45, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.55, ""com"": 4.0, ""pz"": ""96""}]"
4325;PREFEITURA MUNICIPAL DE CAMPO MOURAO;"[{""tx"": 2.24, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.34, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.44, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.54, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.64, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.24, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.34, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.44, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.54, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.64, ""com"": 4.0, ""pz"": ""96""}]"
4386;PREFEITURA MUNICIPAL DE VALINHOS;"[{""tx"": 1.95, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.0, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.1, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.2, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.3, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 1.95, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.0, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.1, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.2, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.3, ""com"": 4.0, ""pz"": ""96""}]"
4404;CAMARA MUNICIPAL DE SALVADOR;"[{""tx"": 2.14, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.19, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.29, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.39, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.49, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.14, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.19, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.29, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.39, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.49, ""com"": 4.0, ""pz"": ""96""}]"
4521;GOVERNO DO ACRE;"[{""tx"": 1.99, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.04, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.14, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.24, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.34, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 1.99, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.04, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.14, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.24, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.34, ""com"": 4.0, ""pz"": ""96""}]"
4560;SURG COMPANHIA DE SERVICOS DE URBAN;"[{""tx"": 2.3, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.35, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.45, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.55, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.65, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.3, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.35, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.45, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.55, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.65, ""com"": 4.0, ""pz"": ""96""}]"
4561;PREFEITURA MUNICIPAL DE GUARAPUAVA;"[{""tx"": 2.31, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.41, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.51, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.61, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.71, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.31, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.41, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.51, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.61, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.71, ""com"": 4.0, ""pz"": ""96""}]"
4565;EMPRESA MUNICIPAL DE AGUAS E SANEAM;"[{""tx"": 2.1, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.2, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.3, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.4, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.5, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.1, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.2, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.3, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.4, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.5, ""com"": 4.0, ""pz"": ""96""}]"
4605;PREFEITURA MUNICIPAL DE NEPOMUCENO;"[{""tx"": 2.21, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.26, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.36, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.46, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.56, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.21, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.26, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.36, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.46, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.56, ""com"": 4.0, ""pz"": ""96""}]"
4606;SERVICO AUTONOMO DE AGUA E ESGOTO DE TAQUARITINGA;"[{""tx"": 2.1, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.2, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.3, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.4, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.5, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.3, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.4, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.5, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.6, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.7, ""com"": 4.0, ""pz"": ""96""}]"
4623;PREFEITURA MUNICIPAL DE GUARABIRA;"[{""tx"": 2.17, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.22, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.32, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.42, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.52, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.17, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.22, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.32, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.42, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.52, ""com"": 4.0, ""pz"": ""96""}]"
4719;PREFEITURA MUNICPAL DE CARAGUATATUBA;"[{""tx"": 2.3, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.35, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.45, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.55, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.65, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.3, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.35, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.45, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.55, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.65, ""com"": 4.0, ""pz"": ""96""}]"
4875;MUNICIPIO DE MESQUITA;"[{""tx"": 2.13, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.18, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.28, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.38, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.48, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.13, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.18, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.28, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.38, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.48, ""com"": 4.0, ""pz"": ""96""}]"
4877;INSTITUTO DE PREVIDENCIA DE GARANHUNS;"[{""tx"": 3.28, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.33, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 3.43, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 3.53, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.63, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 3.28, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.33, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 3.43, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 3.53, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 3.63, ""com"": 4.0, ""pz"": ""96""}]"
5024;PREFEITURA MUNICIPAL DE TABOAO DA SERRA;"[{""tx"": 1.98, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.03, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.13, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.23, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.33, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 1.98, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.03, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.13, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.23, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.33, ""com"": 4.0, ""pz"": ""96""}]"
5062;PREFEITURA MUNICIPAL DE SANTANA DE PARNAIBA;"[{""tx"": 2.0, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.05, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.15, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.25, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.35, ""com"": 4.0, ""pz"": ""96""}]";"[{""tx"": 2.0, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.05, ""com"": 4.0, ""pz"": ""96""}, {""tx"": 2.15, ""com"": 6.0, ""pz"": ""96""}]";"[{""tx"": 2.25, ""com"": 3.0, ""pz"": ""96""}, {""tx"": 2.35, ""com"": 4.0, ""pz"": ""96""}]"
